file_path,folder,file_stem,detection_id,original_classification,hybrid_id,reference_name,itemtypes_name,category,model,brand,source,similarity_score,readable_display,vector_reference_id,vector_reference_similarity,itemtypes_similarity
../gdinoOutput/final/4/v1191497444.json,4,v1191497444,1,Nintendo Switch OLED Console,nintendo_switch_oled,Switch,Nintendo Switch OLED Console,Video Game Consoles,,Nintendo,itemtypes,0.8831190466880798,Nintendo Switch OLED Console (Switch),oL2l1OjnB3BNLENQkoRb,0.8531430959701538,0.0
../gdinoOutput/final/4/s1191590524.json,4,s1191590524,1,Nintendo Switch Pro Controller,nintendo_switch_pro_controller,Switch Pro Controller,Nintendo Switch Pro Controller,Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8896045684814453,Nintendo Switch Pro Controller (Switch Pro Controller),ZBroqZgzmGouENEl1iVl,0.8706482648849487,0.0
../gdinoOutput/final/4/s1191590524.json,4,s1191590524,2,Nintendo Switch Pro Controller,nintendo_switch_pro_controller,Switch Pro Controller,Nintendo Switch Pro Controller,Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8803626298904419,Nintendo Switch Pro Controller (Switch Pro Controller),ZBroqZgzmGouENEl1iVl,0.8678529262542725,0.0
../gdinoOutput/final/4/s1191590524.json,4,s1191590524,3,Nintendo Switch Pro Controller,boP0HPaJuFshEG2KxH6X,Hori Compact Joystick,Nintendo Switch Joy-Con (R),Controllers & Attachments,,Nintendo,vector_database,0.8751646876335144,Nintendo Switch Joy-Con (R) (Hori Compact Joystick),,0.0,0.8740783929824829
../gdinoOutput/final/4/s1191590524.json,4,s1191590524,4,No Match,dHZsC4olhShVBHfmoleE,SFC [Boxed],Xbox Series Controller,Video Game Consoles,Super Famicom,Microsoft,vector_database,0.7990641593933105,Xbox Series Controller (SFC [Boxed]),,0.0,0.7923308610916138
../gdinoOutput/final/4/s1191590524.json,4,s1191590524,5,Nintendo Switch Pro Controller,nintendo_switch_pro_controller,Switch Pro Controller,Nintendo Switch Pro Controller,Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8863294124603271,Nintendo Switch Pro Controller (Switch Pro Controller),ZBroqZgzmGouENEl1iVl,0.8720242977142334,0.0
../gdinoOutput/final/4/s1191590524.json,4,s1191590524,6,Nintendo Switch OLED Console,nintendo_switch_joycon_pair,Switch,Nintendo Switch Joy-Con Pair,Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.881388783454895,Nintendo Switch Joy-Con Pair (Switch),oL2l1OjnB3BNLENQkoRb,0.8619964122772217,0.0
../gdinoOutput/final/4/s1191590524.json,4,s1191590524,7,Nintendo Switch Pro Controller,nintendo_switch_joycon_right,Switch,Nintendo Switch Joy-Con (R),Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8758378028869629,Nintendo Switch Joy-Con (R) (Switch),oL2l1OjnB3BNLENQkoRb,0.8528393507003784,0.0
../gdinoOutput/final/4/s1191590524.json,4,s1191590524,8,Nintendo Switch Pro Controller,nintendo_switch_joycon_left,Switch,Nintendo Switch Joy-Con (L),Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8787782788276672,Nintendo Switch Joy-Con (L) (Switch),oL2l1OjnB3BNLENQkoRb,0.8546760678291321,0.0
../gdinoOutput/final/4/s1191590524.json,4,s1191590524,9,Nintendo Switch Pro Controller,nintendo_switch_joycon_right,Wii Con Knockoff,Nintendo Switch Joy-Con (R),Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8852090835571289,Nintendo Switch Joy-Con (R) (Wii Con Knockoff),Fu009vbiv7CbGJdvp4f5,0.8550388216972351,0.0
../gdinoOutput/final/4/s1191590524.json,4,s1191590524,10,Nintendo Switch Pro Controller,nintendo_switch_joycon_left,Wii Con Knockoff,Nintendo Switch Joy-Con (L),Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8809005618095398,Nintendo Switch Joy-Con (L) (Wii Con Knockoff),Fu009vbiv7CbGJdvp4f5,0.8493469953536987,0.0
../gdinoOutput/final/4/s1191590524.json,4,s1191590524,11,Nintendo Switch Pro Controller,nintendo_switch_pro_controller,Switch Pro Controller,Nintendo Switch Pro Controller,Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8886505365371704,Nintendo Switch Pro Controller (Switch Pro Controller),ZBroqZgzmGouENEl1iVl,0.8723004460334778,0.0
../gdinoOutput/final/4/s1191590524.json,4,s1191590524,12,XBOX Controller,wii_remote_controller,BustAMove Con (boxed),Wii Remote Controller,Controllers & Attachments,Nintendo Wii,Nintendo,itemtypes,0.821617841720581,Wii Remote Controller (BustAMove Con (boxed)),YQlPav9nl4eO6o1cIQtF,0.8207581043243408,0.0
../gdinoOutput/final/4/s1191590524.json,4,s1191590524,13,No Match,J4L1xsDD5I1OLZSjSRpN,DRM Disc Drive,Wii Remote Controller,Other Video Game Accessories,,Nintendo,vector_database,0.839332640171051,Wii Remote Controller (DRM Disc Drive),,0.0,0.8330252170562744
../gdinoOutput/final/4/s1191590524.json,4,s1191590524,14,Nintendo Switch Pro Controller,nintendo_switch_joycon_left,Wii Con Jacket,Nintendo Switch Joy-Con (L),Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8817663788795471,Nintendo Switch Joy-Con (L) (Wii Con Jacket),C7RieEggjBciPVYt7ggm,0.8451640605926514,0.0
../gdinoOutput/final/4/s1191590524.json,4,s1191590524,15,No Match,IpSmFvIFCTx0NaFFB2JW,DRM Shell,GameCube Memory Card,,,Nintendo,vector_database,0.819942831993103,GameCube Memory Card (DRM Shell),,0.0,0.7679420113563538
../gdinoOutput/final/4/s1191590524.json,4,s1191590524,16,No Match,Irh72HART2knkr1jxuG7,Shipping Label,Joy-Con Charging Grip,Labels,,Nintendo,vector_database,0.8182427287101746,Joy-Con Charging Grip (Shipping Label),,0.0,0.7822412252426147
../gdinoOutput/final/4/s1191590524.json,4,s1191590524,17,No Match,nintendo_switch_joycon_pair,Switch,Nintendo Switch Joy-Con Pair,Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8230421543121338,Nintendo Switch Joy-Con Pair (Switch),oL2l1OjnB3BNLENQkoRb,0.8210790157318115,0.0
../gdinoOutput/final/4/s1191590524.json,4,s1191590524,18,No Match,IpSmFvIFCTx0NaFFB2JW,DRM Shell,Wii Nunchuk Controller,,,Nintendo,vector_database,0.7980487942695618,Wii Nunchuk Controller (DRM Shell),,0.0,0.7525008320808411
../gdinoOutput/final/4/s1191590524.json,4,s1191590524,19,No Match,Irh72HART2knkr1jxuG7,Shipping Label,Nintendo Switch Joy-Con Pair,Labels,,Nintendo,vector_database,0.8269497752189636,Nintendo Switch Joy-Con Pair (Shipping Label),,0.0,0.7799295783042908
../gdinoOutput/final/4/s1191590524.json,4,s1191590524,20,No Match,YxGyIhCoGGi6fsk3Beo8,Gameboy Player,PlayStation 5 DualSense,Video Game Consoles,,Sony,vector_database,0.8116804957389832,PlayStation 5 DualSense (Gameboy Player),,0.0,0.7728666067123413
../gdinoOutput/final/4/s1191590524.json,4,s1191590524,21,Nintendo Switch OLED Console,oL2l1OjnB3BNLENQkoRb,Switch,Nintendo Switch OLED Console,Video Game Consoles,,Nintendo,vector_database,0.8596187233924866,Nintendo Switch OLED Console (Switch),,0.0,0.8570815324783325
../gdinoOutput/final/4/1191741850.json,4,1191741850,1,Nintendo Switch OLED Console,nintendo_switch_joycon_pair,Wii Con Knockoff,Nintendo Switch Joy-Con Pair,Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8824036717414856,Nintendo Switch Joy-Con Pair (Wii Con Knockoff),Fu009vbiv7CbGJdvp4f5,0.854282557964325,0.0
../gdinoOutput/final/4/1191741850.json,4,1191741850,2,Nintendo Switch Pro Controller,nintendo_switch_joycon_left,Wii Con Knockoff,Nintendo Switch Joy-Con (L),Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8835442662239075,Nintendo Switch Joy-Con (L) (Wii Con Knockoff),Fu009vbiv7CbGJdvp4f5,0.8500213027000427,0.0
../gdinoOutput/final/4/1191741850.json,4,1191741850,3,Nintendo Switch Pro Controller,nintendo_switch_joycon_pair,Switch,Nintendo Switch Joy-Con Pair,Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8803991079330444,Nintendo Switch Joy-Con Pair (Switch),oL2l1OjnB3BNLENQkoRb,0.85127192735672,0.0
../gdinoOutput/final/4/1191741850.json,4,1191741850,4,Nintendo Switch Pro Controller,nintendo_switch_joycon_right,Wii Con Knockoff,Nintendo Switch Joy-Con (R),Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8867039680480957,Nintendo Switch Joy-Con (R) (Wii Con Knockoff),Fu009vbiv7CbGJdvp4f5,0.8482641577720642,0.0
../gdinoOutput/final/4/j1132611060.json,4,j1132611060,1,No Match,oL2l1OjnB3BNLENQkoRb,Switch,Nintendo New 3DS,Video Game Consoles,,Nintendo,vector_database,0.8330321311950684,Nintendo New 3DS (Switch),,0.0,0.8264014720916748
../gdinoOutput/final/4/t1191616766.json,4,t1191616766,1,No Match,oL2l1OjnB3BNLENQkoRb,Switch,Nintendo Switch Joy-Con Pair,Video Game Consoles,,Nintendo,vector_database,0.8412001132965088,Nintendo Switch Joy-Con Pair (Switch),,0.0,0.8375791311264038
../gdinoOutput/final/4/t1191616766.json,4,t1191616766,2,Nintendo Switch Lite Console,nintendo_switch_console,Switch,Nintendo Switch Console,Video Game Consoles,,Nintendo,itemtypes,0.8743076324462891,Nintendo Switch Console (Switch),oL2l1OjnB3BNLENQkoRb,0.8496865034103394,0.0
../gdinoOutput/final/4/t1191616766.json,4,t1191616766,3,Nintendo Switch OLED Console,nintendo_switch_joycon_left,Switch,Nintendo Switch Joy-Con (L),Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8854823708534241,Nintendo Switch Joy-Con (L) (Switch),oL2l1OjnB3BNLENQkoRb,0.8624018430709839,0.0
../gdinoOutput/final/4/l1191717769.json,4,l1191717769,1,Nintendo Switch Lite Console,nintendo_switch_lite,Switch,Nintendo Switch Lite Console,Video Game Consoles,,Nintendo,itemtypes,0.8597055673599243,Nintendo Switch Lite Console (Switch),oL2l1OjnB3BNLENQkoRb,0.8529708385467529,0.0
../gdinoOutput/final/4/l1191717769.json,4,l1191717769,2,Nintendo Switch OLED Console,oL2l1OjnB3BNLENQkoRb,Switch,Nintendo Switch OLED Console,Video Game Consoles,,Nintendo,vector_database,0.8661121129989624,Nintendo Switch OLED Console (Switch),,0.0,0.8651180267333984
../gdinoOutput/final/4/j1191552346.json,4,j1191552346,1,No Match,HNljomQEwfkntYmDylny,Switch Pokèball,PlayStation 1 Controller,Controllers & Attachments,,Sony,vector_database,0.8194738626480103,PlayStation 1 Controller (Switch Pokèball),,0.0,0.8175483345985413
../gdinoOutput/final/4/j1191552346.json,4,j1191552346,2,No Match,HNljomQEwfkntYmDylny,Switch Pokèball,PlayStation 1 Controller,Controllers & Attachments,,Sony,vector_database,0.8287585973739624,PlayStation 1 Controller (Switch Pokèball),,0.0,0.8241162300109863
../gdinoOutput/final/4/r1191413891.json,4,r1191413891,1,No Match,oL2l1OjnB3BNLENQkoRb,Switch,Nintendo DS,Video Game Consoles,,Nintendo,vector_database,0.8241991400718689,Nintendo DS (Switch),,0.0,0.8065271377563477
../gdinoOutput/final/4/r1191413891.json,4,r1191413891,2,No Match,oL2l1OjnB3BNLENQkoRb,Switch,Nintendo Switch Console,Video Game Consoles,,Nintendo,vector_database,0.8529118299484253,Nintendo Switch Console (Switch),,0.0,0.8198994398117065
../gdinoOutput/final/4/r1191413891.json,4,r1191413891,3,No Match,oL2l1OjnB3BNLENQkoRb,Switch,Nintendo Switch OLED Console,Video Game Consoles,,Nintendo,vector_database,0.851878821849823,Nintendo Switch OLED Console (Switch),,0.0,0.8347744941711426
../gdinoOutput/final/4/r1191413891.json,4,r1191413891,4,No Match,1Naw8n1OaREesfNU2WQJ,PS2 Mem Card [FUJIWORK],PlayStation 2 Memory Card,Memory Cards & Expansion Packs,,Sony,vector_database,0.8551387786865234,PlayStation 2 Memory Card (PS2 Mem Card [FUJIWORK]),,0.0,0.8539037108421326
../gdinoOutput/final/4/r1191413891.json,4,r1191413891,5,No Match,oL2l1OjnB3BNLENQkoRb,Switch,Nintendo Switch Dock,Video Game Consoles,,Nintendo,vector_database,0.8473319411277771,Nintendo Switch Dock (Switch),,0.0,0.8204913139343262
../gdinoOutput/final/4/p1191561874.json,4,p1191561874,1,No Match,YxGyIhCoGGi6fsk3Beo8,Gameboy Player,Nintendo 3DS XL,Video Game Consoles,,Nintendo,vector_database,0.7979832887649536,Nintendo 3DS XL (Gameboy Player),,0.0,0.7840192317962646
../gdinoOutput/final/4/p1191561874.json,4,p1191561874,2,No Match,eDXOwaOyWKtH2nQwCYan,Gameboy Advance,Nintendo Switch Joy-Con Pair,Video Game Consoles,,Nintendo,vector_database,0.8292118906974792,Nintendo Switch Joy-Con Pair (Gameboy Advance),,0.0,0.8145554065704346
../gdinoOutput/final/4/s1191626724.json,4,s1191626724,1,Nintendo Switch Pro Controller,nintendo_switch_joycon_right,Switch,Nintendo Switch Joy-Con (R),Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.9044183492660522,Nintendo Switch Joy-Con (R) (Switch),oL2l1OjnB3BNLENQkoRb,0.8488802909851074,0.0
../gdinoOutput/final/4/n1191677586.json,4,n1191677586,1,Nintendo Switch Lite Console,oL2l1OjnB3BNLENQkoRb,Switch,Nintendo Switch Joy-Con (R),Video Game Consoles,,Nintendo,vector_database,0.8653750419616699,Nintendo Switch Joy-Con (R) (Switch),,0.0,0.8526946306228638
../gdinoOutput/final/4/n1191677586.json,4,n1191677586,2,Nintendo Switch OLED Console,nintendo_switch_joycon_pair,Switch,Nintendo Switch Joy-Con Pair,Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8866042494773865,Nintendo Switch Joy-Con Pair (Switch),oL2l1OjnB3BNLENQkoRb,0.8584402203559875,0.0
../gdinoOutput/final/4/n1191677586.json,4,n1191677586,3,Nintendo Switch Lite Console,oL2l1OjnB3BNLENQkoRb,Switch,Nintendo Switch Joy-Con (R),Video Game Consoles,,Nintendo,vector_database,0.8609306216239929,Nintendo Switch Joy-Con (R) (Switch),,0.0,0.8559086322784424
../gdinoOutput/final/4/n1191677586.json,4,n1191677586,4,Nintendo Switch Lite Console,oL2l1OjnB3BNLENQkoRb,Switch,Nintendo Switch Joy-Con (L),Video Game Consoles,,Nintendo,vector_database,0.8597961664199829,Nintendo Switch Joy-Con (L) (Switch),,0.0,0.8338117003440857
../gdinoOutput/final/4/n1191677586.json,4,n1191677586,5,Nintendo Switch OLED Console,oL2l1OjnB3BNLENQkoRb,Switch,Nintendo Switch OLED Console,Video Game Consoles,,Nintendo,vector_database,0.8753703832626343,Nintendo Switch OLED Console (Switch),,0.0,0.874580442905426
../gdinoOutput/final/4/m1191610582.json,4,m1191610582,1,Nintendo Switch Pro Controller,nintendo_switch_joycon_right,Wii Classic Con,Nintendo Switch Joy-Con (R),Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8947024941444397,Nintendo Switch Joy-Con (R) (Wii Classic Con),y94oJNaPD2VI2396Pq3m,0.8478845357894897,0.0
../gdinoOutput/final/4/m1191610582.json,4,m1191610582,2,Nintendo Switch Pro Controller,nintendo_switch_joycon_right,Switch,Nintendo Switch Joy-Con (R),Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8906751871109009,Nintendo Switch Joy-Con (R) (Switch),oL2l1OjnB3BNLENQkoRb,0.8468537330627441,0.0
../gdinoOutput/final/4/d1189586751.json,4,d1189586751,1,No Match,YxGyIhCoGGi6fsk3Beo8,Gameboy Player,Nintendo DS Lite,Video Game Consoles,,Nintendo,vector_database,0.809307336807251,Nintendo DS Lite (Gameboy Player),,0.0,0.7821344137191772
../gdinoOutput/final/4/m1191439995.json,4,m1191439995,1,No Match,YxGyIhCoGGi6fsk3Beo8,Gameboy Player,Game Boy Advance,Video Game Consoles,,Nintendo,vector_database,0.7959194183349609,Game Boy Advance (Gameboy Player),,0.0,0.7612565159797668
../gdinoOutput/final/4/r1191347605.json,4,r1191347605,1,Nintendo Switch OLED Console,nintendo_switch_joycon_left,Switch,Nintendo Switch Joy-Con (L),Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8880521059036255,Nintendo Switch Joy-Con (L) (Switch),oL2l1OjnB3BNLENQkoRb,0.8600938320159912,0.0
../gdinoOutput/final/4/r1191347605.json,4,r1191347605,2,Nintendo Switch OLED Console,nintendo_switch_joycon_left,Switch,Nintendo Switch Joy-Con (L),Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.881266713142395,Nintendo Switch Joy-Con (L) (Switch),oL2l1OjnB3BNLENQkoRb,0.8604578375816345,0.0
../gdinoOutput/final/4/r1191347605.json,4,r1191347605,3,Nintendo Switch OLED Console,nintendo_switch_oled,Switch,Nintendo Switch OLED Console,Video Game Consoles,,Nintendo,itemtypes,0.8737425804138184,Nintendo Switch OLED Console (Switch),oL2l1OjnB3BNLENQkoRb,0.8517034649848938,0.0
../gdinoOutput/final/4/r1191347605.json,4,r1191347605,4,Nintendo Switch OLED Console,nintendo_switch_joycon_left,Switch,Nintendo Switch Joy-Con (L),Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8923923969268799,Nintendo Switch Joy-Con (L) (Switch),oL2l1OjnB3BNLENQkoRb,0.8540470004081726,0.0
../gdinoOutput/final/4/r1191347605.json,4,r1191347605,5,Nintendo Switch OLED Console,nintendo_switch_oled,Switch,Nintendo Switch OLED Console,Video Game Consoles,,Nintendo,itemtypes,0.8889880180358887,Nintendo Switch OLED Console (Switch),oL2l1OjnB3BNLENQkoRb,0.8605263829231262,0.0
../gdinoOutput/final/4/c1191618326.json,4,c1191618326,1,Nintendo Switch OLED Console,nintendo_switch_console,Switch,Nintendo Switch Console,Video Game Consoles,,Nintendo,itemtypes,0.864635705947876,Nintendo Switch Console (Switch),oL2l1OjnB3BNLENQkoRb,0.8458181023597717,0.0
../gdinoOutput/final/4/w1191421468.json,4,w1191421468,1,Nintendo Switch OLED Console,nintendo_switch_joycon_left,Switch Pokèball,Nintendo Switch Joy-Con (L),Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8780971169471741,Nintendo Switch Joy-Con (L) (Switch Pokèball),HNljomQEwfkntYmDylny,0.8519704937934875,0.0
../gdinoOutput/final/4/w1191421468.json,4,w1191421468,2,Nintendo Switch OLED Console,nintendo_switch_joycon_left,Switch,Nintendo Switch Joy-Con (L),Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.88995361328125,Nintendo Switch Joy-Con (L) (Switch),oL2l1OjnB3BNLENQkoRb,0.8558799028396606,0.0
../gdinoOutput/final/4/w1191421468.json,4,w1191421468,3,Nintendo Switch OLED Console,nintendo_switch_oled,Switch,Nintendo Switch OLED Console,Video Game Consoles,,Nintendo,itemtypes,0.8700822591781616,Nintendo Switch OLED Console (Switch),oL2l1OjnB3BNLENQkoRb,0.8518913388252258,0.0
../gdinoOutput/final/4/w1191421468.json,4,w1191421468,4,Nintendo Switch OLED Console,nintendo_switch_oled,Switch,Nintendo Switch OLED Console,Video Game Consoles,,Nintendo,itemtypes,0.8928279876708984,Nintendo Switch OLED Console (Switch),oL2l1OjnB3BNLENQkoRb,0.8655170202255249,0.0
../gdinoOutput/final/4/w1191421468.json,4,w1191421468,5,No Match,Irh72HART2knkr1jxuG7,Shipping Label,PlayStation 5 DualSense,Labels,,Sony,vector_database,0.8196476697921753,PlayStation 5 DualSense (Shipping Label),,0.0,0.7864738702774048
../gdinoOutput/final/4/w1191421468.json,4,w1191421468,6,No Match,Irh72HART2knkr1jxuG7,Shipping Label,Nintendo Switch OLED Console,Labels,,Nintendo,vector_database,0.819974422454834,Nintendo Switch OLED Console (Shipping Label),,0.0,0.7948513031005859
../gdinoOutput/final/4/h1191819480.json,4,h1191819480,1,No Match,oL2l1OjnB3BNLENQkoRb,Switch,Nintendo Switch OLED Console,Video Game Consoles,,Nintendo,vector_database,0.8428214192390442,Nintendo Switch OLED Console (Switch),,0.0,0.8169245719909668
../gdinoOutput/final/4/h1191819480.json,4,h1191819480,2,No Match,oL2l1OjnB3BNLENQkoRb,Switch,Nintendo Switch Lite Console,Video Game Consoles,,Nintendo,vector_database,0.8581167459487915,Nintendo Switch Lite Console (Switch),,0.0,0.8372264504432678
../gdinoOutput/final/4/h1191819480.json,4,h1191819480,3,No Match,oL2l1OjnB3BNLENQkoRb,Switch,Nintendo DS,Video Game Consoles,,Nintendo,vector_database,0.8029454350471497,Nintendo DS (Switch),,0.0,0.7705544829368591
../gdinoOutput/final/4/g1191575542.json,4,g1191575542,1,No Match,PF6zWiWOjRxwKrmRw2oA,R.O.B. (boxed),Nintendo DS Lite,,,Nintendo,vector_database,0.7872815132141113,Nintendo DS Lite (R.O.B. (boxed)),,0.0,0.7783658504486084
../gdinoOutput/final/4/g1191575542.json,4,g1191575542,2,Nintendo Switch OLED Console,nintendo_switch_joycon_left,Switch,Nintendo Switch Joy-Con (L),Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8798738718032837,Nintendo Switch Joy-Con (L) (Switch),oL2l1OjnB3BNLENQkoRb,0.8669753074645996,0.0
../gdinoOutput/final/4/g1191575542.json,4,g1191575542,3,No Match,oL2l1OjnB3BNLENQkoRb,Switch,Nintendo Switch OLED Console,Video Game Consoles,,Nintendo,vector_database,0.8624907732009888,Nintendo Switch OLED Console (Switch),,0.0,0.8500785231590271
../gdinoOutput/final/4/g1191575542.json,4,g1191575542,4,Nintendo Switch OLED Console,nintendo_switch_joycon_left,Switch,Nintendo Switch Joy-Con (L),Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8751346468925476,Nintendo Switch Joy-Con (L) (Switch),oL2l1OjnB3BNLENQkoRb,0.8604133129119873,0.0
../gdinoOutput/final/4/g1191575542.json,4,g1191575542,5,Nintendo Switch OLED Console,nintendo_switch_oled,Switch,Nintendo Switch OLED Console,Video Game Consoles,,Nintendo,itemtypes,0.8755301833152771,Nintendo Switch OLED Console (Switch),oL2l1OjnB3BNLENQkoRb,0.8714724779129028,0.0
../gdinoOutput/final/4/x1191763053.json,4,x1191763053,1,Nintendo Switch Pro Controller,nintendo_switch_joycon_right,Switch,Nintendo Switch Joy-Con (R),Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8777906894683838,Nintendo Switch Joy-Con (R) (Switch),oL2l1OjnB3BNLENQkoRb,0.8543365001678467,0.0
../gdinoOutput/final/4/x1191763053.json,4,x1191763053,2,No Match,nintendo_switch_joycon_right,Switch,Nintendo Switch Joy-Con (R),Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8633667230606079,Nintendo Switch Joy-Con (R) (Switch),oL2l1OjnB3BNLENQkoRb,0.846518874168396,0.0
../gdinoOutput/final/4/x1191763053.json,4,x1191763053,3,Nintendo Switch Pro Controller,nintendo_switch_joycon_pair,Hori Compact Joystick,Nintendo Switch Joy-Con Pair,Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8613853454589844,Nintendo Switch Joy-Con Pair (Hori Compact Joystick),boP0HPaJuFshEG2KxH6X,0.842846155166626,0.0
../gdinoOutput/final/4/x1191763053.json,4,x1191763053,4,XBOX Controller,nintendo_switch_joycon_left,PS1 Slimline Con,Nintendo Switch Joy-Con (L),Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8560041785240173,Nintendo Switch Joy-Con (L) (PS1 Slimline Con),O9858sZlGIlyY48TTOPK,0.8500608205795288,0.0
../gdinoOutput/final/4/x1191763053.json,4,x1191763053,5,Nintendo Switch OLED Console,oL2l1OjnB3BNLENQkoRb,Switch,Nintendo Switch OLED Console,Video Game Consoles,,Nintendo,vector_database,0.8648467063903809,Nintendo Switch OLED Console (Switch),,0.0,0.8606945276260376
../gdinoOutput/final/4/x1191763053.json,4,x1191763053,6,Nintendo Switch Pro Controller,nintendo_switch_joycon_right,Wii Classic Con,Nintendo Switch Joy-Con (R),Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8877105712890625,Nintendo Switch Joy-Con (R) (Wii Classic Con),y94oJNaPD2VI2396Pq3m,0.8552896976470947,0.0
../gdinoOutput/final/4/x1191763053.json,4,x1191763053,7,No Match,aH9iGjlVeTjiCSWI8DIe,Saturn,Nintendo New 3DS,Video Game Consoles,,Nintendo,vector_database,0.7898758053779602,Nintendo New 3DS (Saturn),,0.0,0.7557588815689087
../gdinoOutput/final/4/x1191763053.json,4,x1191763053,8,No Match,J4L1xsDD5I1OLZSjSRpN,DRM Disc Drive,PlayStation Vita,Other Video Game Accessories,,Sony,vector_database,0.839348554611206,PlayStation Vita (DRM Disc Drive),,0.0,0.8170924782752991
../gdinoOutput/final/4/x1191763053.json,4,x1191763053,9,No Match,oL2l1OjnB3BNLENQkoRb,Switch,Nintendo Switch OLED Console,Video Game Consoles,,Nintendo,vector_database,0.8430790305137634,Nintendo Switch OLED Console (Switch),,0.0,0.8389143943786621
../gdinoOutput/final/4/f1191683408.json,4,f1191683408,1,Nintendo Switch OLED Console,nintendo_switch_joycon_left,Switch,Nintendo Switch Joy-Con (L),Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8910652995109558,Nintendo Switch Joy-Con (L) (Switch),oL2l1OjnB3BNLENQkoRb,0.8616325259208679,0.0
../gdinoOutput/final/4/f1191683408.json,4,f1191683408,2,No Match,Irh72HART2knkr1jxuG7,Shipping Label,Nintendo Switch Lite Console,Labels,,Nintendo,vector_database,0.8419985175132751,Nintendo Switch Lite Console (Shipping Label),,0.0,0.7702162265777588
../gdinoOutput/final/4/f1191683408.json,4,f1191683408,3,Nintendo Switch OLED Console,nintendo_switch_dock,Switch,Nintendo Switch Dock,Other Video Game Accessories,,Nintendo,itemtypes,0.878218948841095,Nintendo Switch Dock (Switch),oL2l1OjnB3BNLENQkoRb,0.8688853979110718,0.0
../gdinoOutput/final/4/f1191683408.json,4,f1191683408,4,Nintendo Switch Lite Console,nintendo_switch_joycon_pair,Switch,Nintendo Switch Joy-Con Pair,Controllers & Attachments,Nintendo Switch,Nintendo,itemtypes,0.8448436856269836,Nintendo Switch Joy-Con Pair (Switch),oL2l1OjnB3BNLENQkoRb,0.8442072868347168,0.0
../gdinoOutput/final/4/f1191683408.json,4,f1191683408,5,Nintendo Switch Lite Console,oL2l1OjnB3BNLENQkoRb,Switch,Nintendo Switch Joy-Con Pair,Video Game Consoles,,Nintendo,vector_database,0.8581485748291016,Nintendo Switch Joy-Con Pair (Switch),,0.0,0.8454493284225464
../gdinoOutput/final/4/n1191790097.json,4,n1191790097,1,No Match,oL2l1OjnB3BNLENQkoRb,Switch,Nintendo Switch Dock,Video Game Consoles,,Nintendo,vector_database,0.8387526869773865,Nintendo Switch Dock (Switch),,0.0,0.8170239925384521
../gdinoOutput/final/4/k1191592318.json,4,k1191592318,1,No Match,Irh72HART2knkr1jxuG7,Shipping Label,GameCube Memory Card,Labels,,Nintendo,vector_database,0.8067647218704224,GameCube Memory Card (Shipping Label),,0.0,0.756740927696228
../gdinoOutput/final/4/k1191592318.json,4,k1191592318,2,No Match,PF6zWiWOjRxwKrmRw2oA,R.O.B. (boxed),Game Boy Advance,,,Nintendo,vector_database,0.8111181259155273,Game Boy Advance (R.O.B. (boxed)),,0.0,0.7722564935684204
../gdinoOutput/final/4/k1191592318.json,4,k1191592318,3,Nintendo DS Lite Console,RA1sLo6TzHsbRjgqZMHq,DS Lite Boxed,Nintendo DSi,Video Game Consoles,,Nintendo,vector_database,0.8759104609489441,Nintendo DSi (DS Lite Boxed),,0.0,0.8695076107978821
